task,folder,explained_model_backbone,eval_tokens,eval_metric,metric_result
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.482198684617877
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_lime_1712046908_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.6085761628001929
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_AOPC_COMPREHENSIVENESS,BERT,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.2678015480910738
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_AOPC_COMPREHENSIVENESS,BERT,NO_CLS,AOPC_COMPREHENSIVENESS,0.26048871291925507
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_AOPC_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.25093042177210245
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.3055623201106985
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.3001636385892828
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.3036875428805748
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_COMPREHENSIVENESS,BERT,ALL_TOKENS,COMPREHENSIVENESS,0.4736673544943333
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_COMPREHENSIVENESS,BERT,NO_CLS,COMPREHENSIVENESS,0.4681347490996122
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_COMPREHENSIVENESS,BERT,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.4540719278901815
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-1.9948235498716822
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-1.9984153613279922
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.9465126869630185
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.5472473667860032
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.5516838970631361
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_sequential_integrated_gradients_1712059527_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.5627574488669634
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712083402_metric_SUFFICIENCY,BERT,ALL_TOKENS,SUFFICIENCY,0.187404279127717
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712083402_metric_SUFFICIENCY,BERT,NO_CLS,SUFFICIENCY,0.21710910245776174
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712083402_metric_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,SUFFICIENCY,0.511735678061843
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712087428_metric_EVAL_LOG_ODDS,BERT,ALL_TOKENS,EVAL_LOG_ODDS,-2.2462587738635773
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712087428_metric_EVAL_LOG_ODDS,BERT,NO_CLS,EVAL_LOG_ODDS,-2.2068005678833
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712087428_metric_EVAL_LOG_ODDS,BERT,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-2.226703555220447
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712091474_metric_AOPC_SUFFICIENCY,BERT,ALL_TOKENS,AOPC_SUFFICIENCY,0.15103825862705705
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712091474_metric_AOPC_SUFFICIENCY,BERT,NO_CLS,AOPC_SUFFICIENCY,0.15420798583080367
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_BERT_solvability_1712091474_metric_AOPC_SUFFICIENCY,BERT,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.2779319937651356
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_AOPC_COMPREHENSIVENESS,LLAMA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.2612784830729166
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_AOPC_COMPREHENSIVENESS,LLAMA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.23772957356770832
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_AOPC_SUFFICIENCY,LLAMA,ALL_TOKENS,AOPC_SUFFICIENCY,0.385255859375
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_AOPC_SUFFICIENCY,LLAMA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.3863294270833333
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_COMPREHENSIVENESS,LLAMA,ALL_TOKENS,COMPREHENSIVENESS,0.4706845703125
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_COMPREHENSIVENESS,LLAMA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.4279794921875
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_EVAL_LOG_ODDS,LLAMA,ALL_TOKENS,EVAL_LOG_ODDS,-1.6044717712402343
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_EVAL_LOG_ODDS,LLAMA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.554093231201172
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_SUFFICIENCY,LLAMA,ALL_TOKENS,SUFFICIENCY,0.68393359375
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_input_x_gradient_1712131527_metric_SUFFICIENCY,LLAMA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.6950263671875
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_LLAMA_llm_1712135739_metric_SUFFICIENCY,LLAMA,ALL_TOKENS,SUFFICIENCY,0.984375
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_AOPC_COMPREHENSIVENESS,MISTRAL,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.20195011393229165
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_AOPC_COMPREHENSIVENESS,MISTRAL,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.18983593749999997
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_AOPC_SUFFICIENCY,MISTRAL,ALL_TOKENS,AOPC_SUFFICIENCY,0.35640625
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_AOPC_SUFFICIENCY,MISTRAL,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.34972802734375
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_COMPREHENSIVENESS,MISTRAL,ALL_TOKENS,COMPREHENSIVENESS,0.35782373046875
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_COMPREHENSIVENESS,MISTRAL,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.332076171875
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_EVAL_LOG_ODDS,MISTRAL,ALL_TOKENS,EVAL_LOG_ODDS,-1.8203356323242188
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_EVAL_LOG_ODDS,MISTRAL,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.702684814453125
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_SUFFICIENCY,MISTRAL,ALL_TOKENS,SUFFICIENCY,0.632451171875
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_input_x_gradient_1712136134_metric_SUFFICIENCY,MISTRAL,NO_SPECIAL_TOKENS,SUFFICIENCY,0.63719189453125
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_MISTRAL_llm_1712139861_metric_SUFFICIENCY,MISTRAL,ALL_TOKENS,SUFFICIENCY,0.9921875
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.34668482433011133
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.33460139556477464
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.32488703592618307
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.1415767514680822
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.1462667046686013
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.14510456450531875
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.6081427853703499
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.5959469368010759
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.5840154373794794
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-3.1181506478053636
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-3.1743959104648094
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-3.138276249073213
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.17639342346787454
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.2135815467685461
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_alti_1712128600_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.23267158564925194
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.31231911392509937
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.30076378833254175
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.29237614359458286
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.14665380523353813
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.15608241041749712
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.15264355733990667
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.5548944837152958
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.5473696633130312
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.537041523694992
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-2.9207468984328444
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-2.926642074130941
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-2.8977408530596294
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.1943295545578003
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.2386303568780422
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_decompX_1712123313_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.25125070731341836
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.15846053658177453
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.1495241493160526
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.1451345154965917
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.3055791384230057
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.30402337114264566
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.2967842434172829
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.2705216209888458
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.2653264493495226
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.2584998198449612
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-1.6837991033901345
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-1.6467803222081856
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-1.6012984024272883
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.5341414712071418
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_SUFFICIENCY,ROBERTA,NO_CLS,SUFFICIENCY,0.5433317399621009
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_deep_lift_1712095702_metric_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,SUFFICIENCY,0.5461258214265108
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_AOPC_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,AOPC_COMPREHENSIVENESS,0.0032731721475720388
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_CLS,AOPC_COMPREHENSIVENESS,0.0020880201856295273
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_AOPC_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,AOPC_COMPREHENSIVENESS,0.0020869983608524023
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_AOPC_SUFFICIENCY,ROBERTA,ALL_TOKENS,AOPC_SUFFICIENCY,0.4298934000407656
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_AOPC_SUFFICIENCY,ROBERTA,NO_CLS,AOPC_SUFFICIENCY,0.42309158024191856
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_AOPC_SUFFICIENCY,ROBERTA,NO_SPECIAL_TOKENS,AOPC_SUFFICIENCY,0.412121729845802
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_COMPREHENSIVENESS,ROBERTA,ALL_TOKENS,COMPREHENSIVENESS,0.002928670600056652
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_COMPREHENSIVENESS,ROBERTA,NO_CLS,COMPREHENSIVENESS,0.0018438882827758827
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_COMPREHENSIVENESS,ROBERTA,NO_SPECIAL_TOKENS,COMPREHENSIVENESS,0.0017356955111026795
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_EVAL_LOG_ODDS,ROBERTA,ALL_TOKENS,EVAL_LOG_ODDS,-0.011063855295593382
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_EVAL_LOG_ODDS,ROBERTA,NO_CLS,EVAL_LOG_ODDS,-0.00828930942673469
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_EVAL_LOG_ODDS,ROBERTA,NO_SPECIAL_TOKENS,EVAL_LOG_ODDS,-0.007874889478553087
emotions,_home_yonatanto_work_theza_EXPLAINABILITY_EXP_BASELINES_V002_runs_baselines_OUT_emotions_ROBERTA_glob_enc_1712132758_metric_SUFFICIENCY,ROBERTA,ALL_TOKENS,SUFFICIENCY,0.7849243527501821
